date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate,manufacturing_employment_share,labor_force_participation_rate,inflation_cpi,recession_indicator,treasury_10y_yield,unemployment_yoy_change,fed_rate_change,unemployment_lagged_1mo,fed_rate_lagged_1mo,unemployment_volatility_12mo
2008-01-01,ND,2.9,5.0,3.94,,66.2,212.174,1.0,,-0.10000000000000009,0.0,3.0,3.94,0.09374368665611264
2008-01-01,NH,3.4,5.0,3.94,,66.2,212.174,1.0,,-0.30000000000000027,0.0,3.4,3.94,0.0668557923421576
2008-01-01,NJ,4.6,5.0,3.94,,66.2,212.174,1.0,,0.2999999999999998,0.0,4.5,3.94,0.051492865054451185
2008-01-01,NM,3.6,5.0,3.94,,66.2,212.174,1.0,,-0.2999999999999998,0.0,3.5,3.94,0.04923659639174109
2008-01-01,NV,5.5,5.0,3.94,,66.2,212.174,1.0,,1.2000000000000002,0.0,5.4,3.94,0.062158156050812555
2008-01-01,NY,4.7,5.0,3.94,,66.2,212.174,1.0,,0.5,0.0,4.7,3.94,0.07177405625653298
2008-01-01,OH,5.7,5.0,3.94,,66.2,212.174,1.0,,0.20000000000000018,0.0,5.7,3.94,0.0792961461098811
2008-01-01,OK,3.4,5.0,3.94,,66.2,212.174,1.0,,-0.49999999999999956,0.0,3.6,3.94,0.09962049198956661
2008-01-01,OR,5.1,5.0,3.94,,66.2,212.174,1.0,,0.0,0.0,5.2,3.94,0.12401124093721842
2008-01-01,PA,4.8,5.0,3.94,,66.2,212.174,1.0,,0.20000000000000018,0.0,4.8,3.94,0.1356801050599975
2008-01-01,RI,6.1,5.0,3.94,,66.2,212.174,1.0,,1.0,0.0,5.9,3.94,0.1527525231651985
2008-01-01,SC,5.6,5.0,3.94,,66.2,212.174,1.0,,-0.40000000000000036,0.0,5.6,3.94,0.17232808737106986
2008-01-01,SD,2.6,5.0,3.94,,66.2,212.174,1.0,,-0.2999999999999998,0.0,2.7,3.94,0.18809249819912946
2008-01-01,TN,5.2,5.0,3.94,,66.2,212.174,1.0,,0.5,0.0,5.2,3.94,0.19306145983268946
2008-01-01,TX,4.3,5.0,3.94,,66.2,212.174,1.0,,-0.20000000000000018,0.0,4.3,3.94,0.20000000000000542
2008-01-01,UT,2.8,5.0,3.94,,66.2,212.174,1.0,,0.3999999999999999,0.0,2.8,3.94,0.1930614598326909
2008-01-01,VA,3.4,5.0,3.94,,66.2,212.174,1.0,,0.3999999999999999,0.0,3.4,3.94,0.18809249819913226
2008-01-01,VT,4.0,5.0,3.94,,66.2,212.174,1.0,,0.20000000000000018,0.0,4.0,3.94,0.18319554050415376
2008-01-01,WA,4.6,5.0,3.94,,66.2,212.174,1.0,,-0.20000000000000018,0.0,4.6,3.94,0.17580981459831582
2008-01-01,WI,4.4,5.0,3.94,,66.2,212.174,1.0,,-0.20000000000000018,0.0,4.6,3.94,0.18319554050415537
2008-01-01,WV,4.4,5.0,3.94,,66.2,212.174,1.0,,-0.20000000000000018,0.0,4.5,3.94,0.20375267241230324
2008-01-01,WY,2.7,5.0,3.94,,66.2,212.174,1.0,,-0.09999999999999964,0.0,2.7,3.94,0.22087978356536603
2008-02-01,AK,6.2,4.9,2.98,,66.0,212.687,1.0,3.62,-0.09999999999999964,-0.96,6.2,3.94,0.2314316444668068
2008-02-01,AL,4.7,4.9,2.98,,66.0,212.687,1.0,3.62,0.7999999999999998,0.0,4.6,2.98,0.2522624895547658
2008-02-01,AR,5.0,4.9,2.98,,66.0,212.687,1.0,3.62,-0.20000000000000018,0.0,5.1,2.98,0.27080128015454114
2008-02-01,AZ,4.4,4.9,2.98,,66.0,212.687,1.0,3.62,0.30000000000000027,0.0,4.2,2.98,0.27080128015454175
2008-02-01,CA,6.0,4.9,2.98,,66.0,212.687,1.0,3.62,1.0,0.0,5.9,2.98,0.2796101181678226
2008-02-01,CO,4.2,4.9,2.98,,66.0,212.687,1.0,3.62,0.49999999999999956,0.0,4.1,2.98,0.27080128015454286
2008-02-01,CT,4.9,4.9,2.98,,66.0,212.687,1.0,3.62,0.5,0.0,4.9,2.98,0.24246211825331612
2008-02-01,DE,3.8,4.9,2.98,,66.0,212.687,1.0,3.62,0.40000000000000036,0.0,3.7,2.98,0.21087839379534268
2008-02-01,GA,5.3,4.9,2.98,,66.0,212.687,1.0,3.62,0.6999999999999993,0.0,5.1,2.98,0.17232808737108588
2008-02-01,HI,3.2,4.9,2.98,,66.0,212.687,1.0,3.62,0.7000000000000002,0.0,3.1,2.98,0.13706888336849435
2008-02-01,IA,3.6,4.9,2.98,,66.0,212.687,1.0,3.62,-0.10000000000000009,0.0,3.6,2.98,0.10836246694511696
2008-02-01,ID,3.0,4.9,2.98,,66.0,212.687,1.0,3.62,0.20000000000000018,0.0,3.1,2.98,0.09003366373789347
2008-02-01,IL,5.6,4.9,2.98,,66.0,212.687,1.0,3.62,1.0,0.0,5.6,2.98,0.062158156050867296
2008-02-01,IN,4.8,4.9,2.98,,66.0,212.687,1.0,3.62,0.09999999999999964,0.0,4.8,2.98,0.04923659639181119
2008-02-01,KS,4.2,4.9,2.98,,66.0,212.687,1.0,3.62,-0.09999999999999964,0.0,4.2,2.98,0.062158156050867296
2008-02-01,KY,5.4,4.9,2.98,,66.0,212.687,1.0,3.62,-0.09999999999999964,0.0,5.4,2.98,0.0717740562565798
2008-02-01,LA,4.1,4.9,2.98,,66.0,212.687,1.0,3.62,0.0,0.0,4.1,2.98,0.09003366373789287
2008-02-01,MA,4.5,4.9,2.98,,66.0,212.687,1.0,3.62,-0.09999999999999964,0.0,4.5,2.98,0.1164500152881622
2008-02-01,MD,3.3,4.9,2.98,,66.0,212.687,1.0,3.62,-0.40000000000000036,0.0,3.3,2.98,0.12880570286643384
2008-02-01,ME,4.7,4.9,2.98,,66.0,212.687,1.0,3.62,0.10000000000000053,0.0,4.7,2.98,0.13113721705517636
2008-02-01,MI,7.2,4.9,2.98,,66.0,212.687,1.0,3.62,0.2999999999999998,0.0,7.2,2.98,0.1370688833684925
2008-02-01,MN,4.7,4.9,2.98,,66.0,212.687,1.0,3.62,0.2999999999999998,0.0,4.7,2.98,0.13789543689026837
2008-02-01,MO,5.4,4.9,2.98,,66.0,212.687,1.0,3.62,0.6000000000000005,0.0,5.4,2.98,0.13371158468432792
2008-02-01,MS,6.1,4.9,2.98,,66.0,212.687,1.0,3.62,-0.40000000000000036,0.0,6.0,2.98,0.12401124093723945
2008-02-01,MT,3.9,4.9,2.98,,66.0,212.687,1.0,3.62,0.8999999999999999,0.0,3.8,2.98,0.10730867399776006
2008-02-01,NC,4.9,4.9,2.98,,66.0,212.687,1.0,3.62,0.3000000000000007,0.0,4.9,2.98,0.07977240352178375
2008-02-01,ND,2.8,4.9,2.98,,66.0,212.687,1.0,3.62,-0.20000000000000018,0.0,2.9,2.98,0.06685579234219605
2008-02-01,NH,3.4,4.9,2.98,,66.0,212.687,1.0,3.62,-0.30000000000000027,0.0,3.4,2.98,0.06685579234219605
2008-02-01,NJ,4.6,4.9,2.98,,66.0,212.687,1.0,3.62,0.5,0.0,4.6,2.98,0.07977240352178375
2008-02-01,NM,3.7,4.9,2.98,,66.0,212.687,1.0,3.62,-0.10000000000000009,0.0,3.6,2.98,0.10552897060224616
2008-02-01,NV,5.6,4.9,2.98,,66.0,212.687,1.0,3.62,1.2000000000000002,0.0,5.5,2.98,0.1206045378311314
2008-02-01,NY,4.7,4.9,2.98,,66.0,212.687,1.0,3.62,0.5,0.0,4.7,2.98,0.14354811251307717
2008-02-01,OH,5.7,4.9,2.98,,66.0,212.687,1.0,3.62,0.20000000000000018,0.0,5.7,2.98,0.155699788832326
2008-02-01,OK,3.3,4.9,2.98,,66.0,212.687,1.0,3.62,-0.6999999999999997,0.0,3.4,2.98,0.15954480704351473
2008-02-01,OR,5.0,4.9,2.98,,66.0,212.687,1.0,3.62,0.0,0.0,5.1,2.98,0.1556997888323275
2008-02-01,PA,4.8,4.9,2.98,,66.0,212.687,1.0,3.62,0.2999999999999998,0.0,4.8,2.98,0.1435481125130804
2008-02-01,RI,6.2,4.9,2.98,,66.0,212.687,1.0,3.62,1.2999999999999998,0.0,6.1,2.98,0.11645001528816408
2008-02-01,SC,5.6,4.9,2.98,,66.0,212.687,1.0,3.62,-0.3000000000000007,0.0,5.6,2.98,0.09962049198960099
2008-02-01,SD,2.6,4.9,2.98,,66.0,212.687,1.0,3.62,-0.2999999999999998,0.0,2.6,2.98,0.07537783614449312
2008-02-01,TN,5.3,4.9,2.98,,66.0,212.687,1.0,3.62,0.6000000000000005,0.0,5.2,2.98,0.06513389472795403
2008-02-01,TX,4.3,4.9,2.98,,66.0,212.687,1.0,3.62,-0.10000000000000053,0.0,4.3,2.98,0.05149286505452187
2008-02-01,UT,2.9,4.9,2.98,,66.0,212.687,1.0,3.62,0.3999999999999999,0.0,2.8,2.98,0.05149286505452187
2008-02-01,VA,3.4,4.9,2.98,,66.0,212.687,1.0,3.62,0.3999999999999999,0.0,3.4,2.98,0.05149286505452187
2008-02-01,VT,4.0,4.9,2.98,,66.0,212.687,1.0,3.62,0.20000000000000018,0.0,4.0,2.98,0.05149286505452187
2008-02-01,WA,4.6,4.9,2.98,,66.0,212.687,1.0,3.62,-0.10000000000000053,0.0,4.6,2.98,0.05149286505452187
2008-02-01,WI,4.3,4.9,2.98,,66.0,212.687,1.0,3.62,-0.39999999999999947,0.0,4.4,2.98,0.05149286505452187
2008-02-01,WV,4.3,4.9,2.98,,66.0,212.687,1.0,3.62,-0.1999999999999993,0.0,4.4,2.98,0.04923659639181407
2008-02-01,WY,2.7,4.9,2.98,,66.0,212.687,1.0,3.62,-0.09999999999999964,0.0,2.7,2.98,0.04522670168675179
2008-03-01,AK,6.3,5.1,2.61,,66.1,213.448,1.0,,0.0,-0.3700000000000001,6.2,2.98,0.05773502691903013
2008-03-01,AL,4.9,5.1,2.61,,66.1,213.448,1.0,,0.8000000000000003,0.0,4.7,2.61,0.06685579234220979
2008-03-01,AR,4.9,5.1,2.61,,66.1,213.448,1.0,,-0.2999999999999998,0.0,5.0,2.61,0.07385489458765113
2008-03-01,AZ,4.5,5.1,2.61,,66.1,213.448,1.0,,0.6000000000000005,0.0,4.4,2.61,0.07929614610992315
2008-03-01,CA,6.2,5.1,2.61,,66.1,213.448,1.0,,1.0,0.0,6.0,2.61,0.08348471099371646
2008-03-01,CO,4.2,5.1,2.61,,66.1,213.448,1.0,,0.7000000000000002,0.0,4.2,2.61,0.08660254037848597
2008-03-01,CT,5.0,5.1,2.61,,66.1,213.448,1.0,,0.5,0.0,4.9,2.61,0.0887625364599
2008-03-01,DE,3.9,5.1,2.61,,66.1,213.448,1.0,,0.5,0.0,3.8,2.61,0.07977240352179052
2008-03-01,GA,5.4,5.1,2.61,,66.1,213.448,1.0,,0.8999999999999995,0.0,5.3,2.61,0.06513389472794548
2008-03-01,HI,3.3,5.1,2.61,,66.1,213.448,1.0,,0.7000000000000002,0.0,3.2,2.61,0.0389249472081618
2008-03-01,IA,3.7,5.1,2.61,,66.1,213.448,1.0,,-0.10000000000000009,0.0,3.6,2.61,0.02886751345959523
2008-03-01,ID,3.1,5.1,2.61,,66.1,213.448,1.0,,0.20000000000000018,0.0,3.0,2.61,0.02886751345959523
2008-03-01,IL,5.8,5.1,2.61,,66.1,213.448,1.0,,0.8999999999999995,0.0,5.6,2.61,0.0389249472081618
2008-03-01,IN,4.9,5.1,2.61,,66.1,213.448,1.0,,0.20000000000000018,0.0,4.8,2.61,0.06513389472794548
2008-03-01,KS,4.1,5.1,2.61,,66.1,213.448,1.0,,-0.09999999999999964,0.0,4.2,2.61,0.07977240352179052
2008-03-01,KY,5.5,5.1,2.61,,66.1,213.448,1.0,,0.0,0.0,5.4,2.61,0.08876253645990001
2008-03-01,LA,4.1,5.1,2.61,,66.1,213.448,1.0,,0.0,0.0,4.1,2.61,0.09374368665614859
2008-03-01,MA,4.6,5.1,2.61,,66.1,213.448,1.0,,-0.09999999999999964,0.0,4.5,2.61,0.09534625892459896
2008-03-01,MD,3.5,5.1,2.61,,66.1,213.448,1.0,,-0.30000000000000027,0.0,3.3,2.61,0.10552897060225455
2008-03-01,ME,4.7,5.1,2.61,,66.1,213.448,1.0,,0.10000000000000053,0.0,4.7,2.61,0.1087114613009593
2008-03-01,MI,7.3,5.1,2.61,,66.1,213.448,1.0,,0.2999999999999998,0.0,7.2,2.61,0.11934162828800665
2008-03-01,MN,4.8,5.1,2.61,,66.1,213.448,1.0,,0.2999999999999998,0.0,4.7,2.61,0.11934162828800808
2008-03-01,MO,5.4,5.1,2.61,,66.1,213.448,1.0,,0.6000000000000005,0.0,5.4,2.61,0.12401124093725205
2008-03-01,MS,6.2,5.1,2.61,,66.1,213.448,1.0,,-0.3000000000000007,0.0,6.1,2.61,0.14770978917523225
2008-03-01,MT,4.0,5.1,2.61,,66.1,213.448,1.0,,1.0,0.0,3.9,2.61,0.15642792899513558
2008-03-01,NC,4.9,5.1,2.61,,66.1,213.448,1.0,,0.3000000000000007,0.0,4.9,2.61,0.18006732747573342
2008-03-01,ND,2.8,5.1,2.61,,66.1,213.448,1.0,,-0.20000000000000018,0.0,2.8,2.61,0.19128750375003603
2008-03-01,NH,3.4,5.1,2.61,,66.1,213.448,1.0,,-0.30000000000000027,0.0,3.4,2.61,0.19227505550566942
2008-03-01,NJ,4.7,5.1,2.61,,66.1,213.448,1.0,,0.5,0.0,4.6,2.61,0.1831955405041774
2008-03-01,NM,3.8,5.1,2.61,,66.1,213.448,1.0,,0.10000000000000009,0.0,3.7,2.61,0.16236882817723483
2008-03-01,NV,5.8,5.1,2.61,,66.1,213.448,1.0,,1.2999999999999998,0.0,5.6,2.61,0.14668044012465986
2008-03-01,NY,4.8,5.1,2.61,,66.1,213.448,1.0,,0.5,0.0,4.7,2.61,0.1288057028664569
2008-03-01,OH,5.8,5.1,2.61,,66.1,213.448,1.0,,0.20000000000000018,0.0,5.7,2.61,0.11645001528818848
2008-03-01,OK,3.2,5.1,2.61,,66.1,213.448,1.0,,-0.7999999999999998,0.0,3.3,2.61,0.10444659357348426
2008-03-01,OR,5.1,5.1,2.61,,66.1,213.448,1.0,,-0.09999999999999964,0.0,5.0,2.61,0.09847319278353756
2008-03-01,PA,4.9,5.1,2.61,,66.1,213.448,1.0,,0.2999999999999998,0.0,4.8,2.61,0.11547005383798763
2008-03-01,RI,6.5,5.1,2.61,,66.1,213.448,1.0,,1.5,0.0,6.2,2.61,0.12060453783116684
2008-03-01,SC,5.8,5.1,2.61,,66.1,213.448,1.0,,-0.20000000000000018,0.0,5.6,2.61,0.12880570286646542
2008-03-01,SD,2.6,5.1,2.61,,66.1,213.448,1.0,,-0.2999999999999998,0.0,2.6,2.61,0.13142574813461264
2008-03-01,TN,5.5,5.1,2.61,,66.1,213.448,1.0,,0.7999999999999998,0.0,5.3,2.61,0.12880570286646767
2008-03-01,TX,4.3,5.1,2.61,,66.1,213.448,1.0,,-0.10000000000000053,0.0,4.3,2.61,0.12060453783117166
2008-03-01,UT,2.9,5.1,2.61,,66.1,213.448,1.0,,0.5,0.0,2.9,2.61,0.115470053837996
2008-03-01,VA,3.5,5.1,2.61,,66.1,213.448,1.0,,0.5,0.0,3.4,2.61,0.09003366373794452
2008-03-01,VT,4.0,5.1,2.61,,66.1,213.448,1.0,,0.20000000000000018,0.0,4.0,2.61,0.07537783614455296
2008-03-01,WA,4.6,5.1,2.61,,66.1,213.448,1.0,,0.0,0.0,4.6,2.61,0.05149286505460997
2008-03-01,WI,4.2,5.1,2.61,,66.1,213.448,1.0,,-0.5,0.0,4.3,2.61,0.05149286505460997
2008-03-01,WV,4.3,5.1,2.61,,66.1,213.448,1.0,,-0.20000000000000018,0.0,4.3,2.61,0.05149286505460997
2008-03-01,WY,2.6,5.1,2.61,,66.1,213.448,1.0,,0.0,0.0,2.7,2.61,0.05773502691910994
2008-04-01,AK,6.3,5.0,2.28,,65.9,213.942,1.0,3.57,0.09999999999999964,-0.33000000000000007,6.3,2.61,0.0778498944162602
2008-04-01,AL,5.2,5.0,2.28,,65.9,213.942,1.0,3.57,1.0000000000000004,0.0,4.9,2.28,0.09045340337342074
2008-04-01,AR,4.9,5.0,2.28,,65.9,213.942,1.0,3.57,-0.39999999999999947,0.0,4.9,2.28,0.09003366373794353
2008-04-01,AZ,4.8,5.0,2.28,,65.9,213.942,1.0,3.57,0.7999999999999998,0.0,4.5,2.28,0.08876253645995173
2008-04-01,CA,6.4,5.0,2.28,,65.9,213.942,1.0,3.57,1.2000000000000002,0.0,6.2,2.28,0.08876253645995173
2008-04-01,CO,4.3,5.0,2.28,,65.9,213.942,1.0,3.57,0.8000000000000003,0.0,4.2,2.28,0.08876253645995173
2008-04-01,CT,5.1,5.0,2.28,,65.9,213.942,1.0,3.57,0.5999999999999996,0.0,5.0,2.28,0.09962049198964494
2008-04-01,DE,4.0,5.0,2.28,,65.9,213.942,1.0,3.57,0.6000000000000001,0.0,3.9,2.28,0.12401124093728184
2008-04-01,GA,5.6,5.0,2.28,,65.9,213.942,1.0,3.57,1.1000000000000005,0.0,5.4,2.28,0.1422226167924414
2008-04-01,HI,3.4,5.0,2.28,,65.9,213.942,1.0,3.57,0.7999999999999998,0.0,3.3,2.28,0.15374122295721757
2008-04-01,IA,3.8,5.0,2.28,,65.9,213.942,1.0,3.57,0.0,0.0,3.7,2.28,0.1527525231652519
2008-04-01,ID,4.0,5.0,2.28,,65.9,213.942,1.0,3.57,0.30000000000000027,0.0,3.1,2.28,0.14974726182558448
2008-04-01,IL,5.9,5.0,2.28,,65.9,213.942,1.0,3.57,1.0999999999999996,0.0,5.8,2.28,0.1314257481346226
2008-04-01,IN,5.1,5.0,2.28,,65.9,213.942,1.0,3.57,0.40000000000000036,0.0,4.9,2.28,0.1073086739978169
2008-04-01,KS,4.2,5.0,2.28,,65.9,213.942,1.0,3.57,-0.10000000000000053,0.0,4.1,2.28,0.09653072991643732
2008-04-01,KY,5.7,5.0,2.28,,65.9,213.942,1.0,3.57,0.20000000000000018,0.0,5.5,2.28,0.09653072991643732
2008-04-01,LA,4.2,5.0,2.28,,65.9,213.942,1.0,3.57,-0.10000000000000053,0.0,4.1,2.28,0.1073086739978169
2008-04-01,MA,4.7,5.0,2.28,,65.9,213.942,1.0,3.57,0.09999999999999964,0.0,4.6,2.28,0.13113721705521864
2008-04-01,MD,3.6,5.0,2.28,,65.9,213.942,1.0,3.57,0.0,0.0,3.5,2.28,0.146680440124677
2008-04-01,ME,4.8,5.0,2.28,,65.9,213.942,1.0,3.57,0.10000000000000053,0.0,4.7,2.28,0.14668044012467532
2008-04-01,MI,7.4,5.0,2.28,,65.9,213.942,1.0,3.57,0.39999999999999947,0.0,7.3,2.28,0.13816985594161107
2008-04-01,MN,5.0,5.0,2.28,,65.9,213.942,1.0,3.57,0.39999999999999947,0.0,4.8,2.28,0.11934162828803803
2008-04-01,MO,5.6,5.0,2.28,,65.9,213.942,1.0,3.57,0.6000000000000005,0.0,5.4,2.28,0.1083624669451553
2008-04-01,MS,6.3,5.0,2.28,,65.9,213.942,1.0,3.57,-0.09999999999999964,0.0,6.2,2.28,0.08876253645994546
2008-04-01,MT,4.1,5.0,2.28,,65.9,213.942,1.0,3.57,1.1,0.0,4.0,2.28,0.07929614610997138
2008-04-01,NC,5.1,5.0,2.28,,65.9,213.942,1.0,3.57,0.40000000000000036,0.0,4.9,2.28,0.06741998624643564
2008-04-01,ND,2.9,5.0,2.28,,65.9,213.942,1.0,3.57,-0.20000000000000018,0.0,2.8,2.28,0.05149286505458839
2008-04-01,NH,3.5,5.0,2.28,,65.9,213.942,1.0,3.57,-0.30000000000000027,0.0,3.4,2.28,0.06741998624643564
2008-04-01,NJ,4.9,5.0,2.28,,65.9,213.942,1.0,3.57,0.6000000000000005,0.0,4.7,2.28,0.07929614610997138
2008-04-01,NM,3.9,5.0,2.28,,65.9,213.942,1.0,3.57,0.19999999999999973,0.0,3.8,2.28,0.08660254037853254
2008-04-01,NV,6.1,5.0,2.28,,65.9,213.942,1.0,3.57,1.3999999999999995,0.0,5.8,2.28,0.10444659357349387
2008-04-01,NY,4.9,5.0,2.28,,65.9,213.942,1.0,3.57,0.5999999999999996,0.0,4.8,2.28,0.11381803659596969
2008-04-01,OH,5.9,5.0,2.28,,65.9,213.942,1.0,3.57,0.2999999999999998,0.0,5.8,2.28,0.13113721705521345
2008-04-01,OK,3.2,5.0,2.28,,65.9,213.942,1.0,3.57,-0.8999999999999995,0.0,3.2,2.28,0.13789543689030623
2008-04-01,OR,5.2,5.0,2.28,,65.9,213.942,1.0,3.57,0.09999999999999964,0.0,5.1,2.28,0.13568010506005765
2008-04-01,PA,4.9,5.0,2.28,,65.9,213.942,1.0,3.57,0.5,0.0,4.9,2.28,0.12401124093728652
2008-04-01,RI,6.7,5.0,2.28,,65.9,213.942,1.0,3.57,1.7999999999999998,0.0,6.5,2.28,0.13113721705522055
2008-04-01,SC,6.0,5.0,2.28,,65.9,213.942,1.0,3.57,0.09999999999999964,0.0,5.8,2.28,0.12880570286647988
2008-04-01,SD,2.7,5.0,2.28,,65.9,213.942,1.0,3.57,-0.2999999999999998,0.0,2.6,2.28,0.11645001528821443
2008-04-01,TN,5.7,5.0,2.28,,65.9,213.942,1.0,3.57,1.0999999999999996,0.0,5.5,2.28,0.12401124093729446
2008-04-01,TX,4.4,5.0,2.28,,65.9,213.942,1.0,3.57,-0.10000000000000053,0.0,4.3,2.28,0.12154310870118311
2008-04-01,UT,3.0,5.0,2.28,,65.9,213.942,1.0,3.57,0.5,0.0,2.9,2.28,0.12309149097941818
2008-04-01,VA,3.6,5.0,2.28,,65.9,213.942,1.0,3.57,0.6000000000000001,0.0,3.5,2.28,0.1279204298134507
2008-04-01,VT,4.1,5.0,2.28,,65.9,213.942,1.0,3.57,0.20000000000000018,0.0,4.0,2.28,0.12309149097942283
2008-04-01,WA,4.7,5.0,2.28,,65.9,213.942,1.0,3.57,0.09999999999999964,0.0,4.6,2.28,0.13706888336855133
2008-04-01,WI,4.2,5.0,2.28,,65.9,213.942,1.0,3.57,-0.5999999999999996,0.0,4.2,2.28,0.15642792899517788
2008-04-01,WV,4.2,5.0,2.28,,65.9,213.942,1.0,3.57,-0.10000000000000053,0.0,4.3,2.28,0.17816403745551035
2008-04-01,WY,2.7,5.0,2.28,,65.9,213.942,1.0,3.57,-0.10000000000000009,0.0,2.6,2.28,0.19924098397918752
2008-05-01,AK,6.4,5.4,1.98,,66.1,215.208,1.0,3.78,0.09999999999999964,-0.2999999999999998,6.3,2.28,0.23011854652455033
2008-05-01,AL,5.4,5.4,1.98,,66.1,215.208,1.0,3.78,1.3000000000000003,0.0,5.2,1.98,0.2574643252722718
2008-05-01,AR,5.0,5.4,1.98,,66.1,215.208,1.0,3.78,-0.5,0.0,4.9,1.98,0.2644319239885211
2008-05-01,AZ,5.1,5.4,1.98,,66.1,215.208,1.0,3.78,1.1999999999999997,0.0,4.8,1.98,0.26742316936866384
2008-05-01,CA,6.7,5.4,1.98,,66.1,215.208,1.0,3.78,1.3000000000000007,0.0,6.4,1.98,0.2562846428911586
2008-05-01,CO,4.5,5.4,1.98,,66.1,215.208,1.0,3.78,0.8999999999999999,0.0,4.3,1.98,0.2552479483787218
2008-05-01,CT,5.3,5.4,1.98,,66.1,215.208,1.0,3.78,0.6999999999999993,0.0,5.1,1.98,0.239158879611446
2008-05-01,DE,4.3,5.4,1.98,,66.1,215.208,1.0,3.78,0.6000000000000001,0.0,4.0,1.98,0.20449494325829956
2008-05-01,GA,5.8,5.4,1.98,,66.1,215.208,1.0,3.78,1.1999999999999993,0.0,5.6,1.98,0.17816403745553833
2008-05-01,HI,3.6,5.4,1.98,,66.1,215.208,1.0,3.78,0.7999999999999998,0.0,3.4,1.98,0.16422453217997632
2008-05-01,IA,3.9,5.4,1.98,,66.1,215.208,1.0,3.78,0.09999999999999964,0.0,3.8,1.98,0.16583123951787868
2008-05-01,ID,4.6,5.4,1.98,,66.1,215.208,1.0,3.78,1.2999999999999998,0.0,4.0,1.98,0.18257418583515658
2008-05-01,IL,6.2,5.4,1.98,,66.1,215.208,1.0,3.78,1.1000000000000005,0.0,5.9,1.98,0.2108783937954167
2008-05-01,IN,5.3,5.4,1.98,,66.1,215.208,1.0,3.78,0.5999999999999996,0.0,5.1,1.98,0.23143164446688086
2008-05-01,KS,4.2,5.4,1.98,,66.1,215.208,1.0,3.78,0.0,0.0,4.2,1.98,0.23915887961146085
2008-05-01,KY,5.9,5.4,1.98,,66.1,215.208,1.0,3.78,0.40000000000000036,0.0,5.7,1.98,0.2269694946797735
2008-05-01,LA,4.2,5.4,1.98,,66.1,215.208,1.0,3.78,0.0,0.0,4.2,1.98,0.20207259421646953
2008-05-01,MA,4.9,5.4,1.98,,66.1,215.208,1.0,3.78,0.20000000000000018,0.0,4.7,1.98,0.20207259421646953
2008-05-01,MD,3.9,5.4,1.98,,66.1,215.208,1.0,3.78,0.10000000000000009,0.0,3.6,1.98,0.21532216876967608
2008-05-01,ME,4.9,5.4,1.98,,66.1,215.208,1.0,3.78,0.20000000000000018,0.0,4.8,1.98,0.25980762113540884
2008-05-01,MI,7.7,5.4,1.98,,66.1,215.208,1.0,3.78,0.5,0.0,7.4,1.98,0.3157482695075449
2008-05-01,MN,5.1,5.4,1.98,,66.1,215.208,1.0,3.78,0.5,0.0,5.0,1.98,0.35760143718786513
2008-05-01,MO,5.7,5.4,1.98,,66.1,215.208,1.0,3.78,0.6999999999999993,0.0,5.6,1.98,0.38405728739347983
2008-05-01,MS,6.5,5.4,1.98,,66.1,215.208,1.0,3.78,0.09999999999999964,0.0,6.3,1.98,0.3918680977837352
2008-05-01,MT,4.3,5.4,1.98,,66.1,215.208,1.0,3.78,1.0999999999999996,0.0,4.1,1.98,0.3749747466244847
2008-05-01,NC,5.2,5.4,1.98,,66.1,215.208,1.0,3.78,0.5999999999999996,0.0,5.1,1.98,0.3477198454346912
2008-05-01,ND,3.0,5.4,1.98,,66.1,215.208,1.0,3.78,-0.10000000000000009,0.0,2.9,1.98,0.3028901190901703
2008-05-01,NH,3.5,5.4,1.98,,66.1,215.208,1.0,3.78,-0.20000000000000018,0.0,3.5,1.98,0.2534608929252325
2008-05-01,NJ,5.0,5.4,1.98,,66.1,215.208,1.0,3.78,0.8000000000000007,0.0,4.9,1.98,0.2416797279647622
2008-05-01,NM,4.1,5.4,1.98,,66.1,215.208,1.0,3.78,0.2999999999999998,0.0,3.9,1.98,0.27247463045658654
2008-05-01,NV,6.3,5.4,1.98,,66.1,215.208,1.0,3.78,1.5999999999999996,0.0,6.1,1.98,0.32145502536647486
2008-05-01,NY,5.0,5.4,1.98,,66.1,215.208,1.0,3.78,0.7000000000000002,0.0,4.9,1.98,0.3927370930310129
2008-05-01,OH,6.1,5.4,1.98,,66.1,215.208,1.0,3.78,0.40000000000000036,0.0,5.9,1.98,0.469283786985335
2008-05-01,OK,3.3,5.4,1.98,,66.1,215.208,1.0,3.78,-0.8999999999999995,0.0,3.2,1.98,0.5567083998147191
2008-05-01,OR,5.4,5.4,1.98,,66.1,215.208,1.0,3.78,0.20000000000000018,0.0,5.2,1.98,0.6634962492187073
2008-05-01,PA,5.0,5.4,1.98,,66.1,215.208,1.0,3.78,0.5,0.0,4.9,1.98,0.777086633756915
2008-05-01,RI,7.0,5.4,1.98,,66.1,215.208,1.0,3.78,2.0,0.0,6.7,1.98,0.8702141847112935
2008-05-01,SC,6.2,5.4,1.98,,66.1,215.208,1.0,3.78,0.40000000000000036,0.0,6.0,1.98,0.9667189118588011
2008-05-01,SD,2.8,5.4,1.98,,66.1,215.208,1.0,3.78,-0.09999999999999964,0.0,2.7,1.98,1.029084618248255
