date,state,unemployment_rate,federal_funds_rate,national_unemployment_rate,inflation_cpi,recession_indicator,treasury_10y_yield,total_nonfarm_employment,civilian_labor_force,total_private_employment,manufacturing_employment,cpi,year,month
2007-11-01,MA,4.5,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,MD,3.3,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,ME,4.8,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,MI,7.3,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,MN,4.8,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,MO,5.4,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,MS,6.0,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,MT,3.8,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,NC,5.0,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,ND,3.0,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,NH,3.4,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,NJ,4.4,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,NM,3.5,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,NV,5.2,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,NY,4.7,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,OH,5.7,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,OK,3.7,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,OR,5.3,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,PA,4.8,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,RI,5.7,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,SC,5.6,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,SD,2.8,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,TN,5.1,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,TX,4.4,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,UT,2.8,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,VA,3.3,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,VT,4.0,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,WA,4.7,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,WI,4.8,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,WV,4.5,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-11-01,WY,2.7,4.49,4.7,210.834,0.0,4.36,138290.0,153835.0,115956.0,13751.0,210.177,2007,11
2007-12-01,AK,6.2,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,AL,4.5,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,AR,5.2,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,AZ,4.1,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,CA,5.8,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,CO,4.1,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,CT,4.8,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,DE,3.6,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,GA,5.0,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,HI,3.1,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,IA,3.7,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,ID,3.1,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,IL,5.5,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,IN,4.8,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,KS,4.3,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,KY,5.4,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,LA,4.0,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,MA,4.5,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,MD,3.3,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,ME,4.7,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,MI,7.2,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,MN,4.7,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,MO,5.4,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,MS,6.0,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,MT,3.8,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,NC,4.9,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,ND,3.0,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,NH,3.4,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,NJ,4.5,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,NM,3.5,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,NV,5.4,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,NY,4.7,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,OH,5.7,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,OK,3.6,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,OR,5.2,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,PA,4.8,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,RI,5.9,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,SC,5.6,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,SD,2.7,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,TN,5.2,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,TX,4.3,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,UT,2.8,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,VA,3.4,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,VT,4.0,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,WA,4.6,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,WI,4.6,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,WV,4.5,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2007-12-01,WY,2.7,4.24,5.0,211.445,0.0,,138395.0,153918.0,116019.0,13739.0,210.036,2007,12
2008-01-01,AK,6.2,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,AL,4.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,AR,5.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,AZ,4.2,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,CA,5.9,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,CO,4.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,CT,4.9,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,DE,3.7,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,GA,5.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,HI,3.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,IA,3.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,ID,3.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,IL,5.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,IN,4.8,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,KS,4.2,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,KY,5.4,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,LA,4.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,MA,4.5,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,MD,3.3,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,ME,4.7,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,MI,7.2,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,MN,4.7,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,MO,5.4,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,MS,6.0,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,MT,3.8,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,NC,4.9,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,ND,2.9,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,NH,3.4,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,NJ,4.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,NM,3.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,NV,5.5,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,NY,4.7,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,OH,5.7,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,OK,3.4,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,OR,5.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,PA,4.8,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,RI,6.1,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,SC,5.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,SD,2.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,TN,5.2,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,TX,4.3,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,UT,2.8,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,VA,3.4,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,VT,4.0,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,WA,4.6,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,WI,4.4,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,WV,4.4,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-01-01,WY,2.7,3.94,5.0,212.174,1.0,,138391.0,154063.0,116003.0,13717.0,211.08,2008,1
2008-02-01,AK,6.2,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,AL,4.7,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,AR,5.0,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,AZ,4.4,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,CA,6.0,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,CO,4.2,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,CT,4.9,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,DE,3.8,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,GA,5.3,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,HI,3.2,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,IA,3.6,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,ID,3.0,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,IL,5.6,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,IN,4.8,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,KS,4.2,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,KY,5.4,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,LA,4.1,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,MA,4.5,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,MD,3.3,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,ME,4.7,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,MI,7.2,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,MN,4.7,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,MO,5.4,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,MS,6.1,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,MT,3.9,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,NC,4.9,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,ND,2.8,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,NH,3.4,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,NJ,4.6,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,NM,3.7,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,NV,5.6,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,NY,4.7,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,OH,5.7,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,OK,3.3,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,OR,5.0,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,PA,4.8,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,RI,6.2,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,SC,5.6,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,SD,2.6,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,TN,5.3,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,TX,4.3,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,UT,2.9,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,VA,3.4,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,VT,4.0,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,WA,4.6,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,WI,4.3,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,WV,4.3,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-02-01,WY,2.7,2.98,4.9,212.687,1.0,3.62,138329.0,153653.0,115912.0,13690.0,211.693,2008,2
2008-03-01,AK,6.3,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,AL,4.9,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,AR,4.9,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,AZ,4.5,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,CA,6.2,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,CO,4.2,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,CT,5.0,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,DE,3.9,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,GA,5.4,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,HI,3.3,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,IA,3.7,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,ID,3.1,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,IL,5.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,IN,4.9,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,KS,4.1,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,KY,5.5,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,LA,4.1,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,MA,4.6,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,MD,3.5,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,ME,4.7,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,MI,7.3,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,MN,4.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,MO,5.4,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,MS,6.2,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,MT,4.0,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,NC,4.9,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,ND,2.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,NH,3.4,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,NJ,4.7,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,NM,3.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,NV,5.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,NY,4.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,OH,5.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,OK,3.2,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,OR,5.1,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,PA,4.9,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,RI,6.5,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,SC,5.8,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,SD,2.6,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,TN,5.5,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,TX,4.3,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,UT,2.9,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,VA,3.5,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,VT,4.0,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,WA,4.6,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,WI,4.2,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,WV,4.3,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-03-01,WY,2.6,2.61,5.1,213.448,1.0,,138259.0,153908.0,115816.0,13650.0,213.528,2008,3
2008-04-01,AK,6.3,2.28,5.0,213.942,1.0,3.57,138040.0,153769.0,115590.0,13589.0,214.823,2008,4
2008-04-01,AL,5.2,2.28,5.0,213.942,1.0,3.57,138040.0,153769.0,115590.0,13589.0,214.823,2008,4
2008-04-01,AR,4.9,2.28,5.0,213.942,1.0,3.57,138040.0,153769.0,115590.0,13589.0,214.823,2008,4
2008-04-01,AZ,4.8,2.28,5.0,213.942,1.0,3.57,138040.0,153769.0,115590.0,13589.0,214.823,2008,4
